TIMESTAMP;ID_SENSOR;CULTURA;FASE_CULTURA;TEMPERATURA_AR_C;UMIDADE_AR_PERC;PH_SOLO;UMIDADE_SOLO_PERC;N_PRESENTE;P_PRESENTE;K_PRESENTE;BOMBA_LIGADA
2025-10-10 18:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;20.45;44.77;6.22;75.9;1;0;0;0
2025-10-10 18:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;20.51;47.63;5.83;55.87;0;0;0;0
2025-10-10 18:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;24.68;39.18;6.1;53.07;0;0;0;0
2025-10-10 19:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;22.68;45.86;5.78;44.83;0;0;0;1
2025-10-10 19:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;24.3;30.0;6.44;61.21;0;0;0;0
2025-10-10 19:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;23.62;34.01;6.53;50.95;0;0;0;1
2025-10-10 19:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;24.0;39.76;6.15;52.4;0;0;0;0
2025-10-10 19:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;22.42;51.83;6.33;53.73;0;0;1;0
2025-10-10 19:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.51;43.2;5.82;58.94;1;0;0;0
2025-10-10 20:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.42;40.66;5.75;81.37;0;0;0;0
2025-10-10 20:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;23.91;57.44;5.87;45.83;0;0;0;1
2025-10-10 20:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;24.82;44.22;6.22;34.19;0;0;0;1
2025-10-10 20:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;20.61;54.06;6.47;73.6;1;0;0;0
2025-10-10 20:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;24.72;39.53;5.46;49.2;0;0;0;1
2025-10-10 20:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;26.8;37.27;6.09;74.58;0;0;1;0
2025-10-10 21:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.46;44.65;5.55;64.21;0;1;0;0
2025-10-10 21:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;24.7;38.86;5.76;70.57;0;0;1;0
2025-10-10 21:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;23.57;42.29;6.3;48.55;0;0;0;1
2025-10-10 21:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;26.7;35.74;6.33;51.35;0;0;0;0
2025-10-10 21:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;28.9;31.19;6.28;66.08;0;1;0;0
2025-10-10 21:50:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;26.92;40.95;5.48;61.1;0;0;0;0
2025-10-10 22:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;28.83;31.7;6.91;64.13;0;0;1;0
2025-10-10 22:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.51;39.46;5.84;76.17;1;0;1;0
2025-10-10 22:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;27.06;33.01;5.45;56.28;0;0;0;1
2025-10-10 22:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;28.36;33.16;6.36;62.37;1;0;0;0
2025-10-10 22:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;27.2;35.73;6.12;64.14;0;0;0;0
2025-10-10 22:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;26.66;30.0;5.29;62.82;0;0;0;0
2025-10-10 23:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;27.63;32.14;6.51;46.71;1;1;0;1
2025-10-10 23:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;28.49;30.97;5.56;69.8;0;0;0;0
2025-10-10 23:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;29.6;30.0;6.49;66.37;0;0;1;0
2025-10-10 23:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;26.44;31.65;7.08;75.58;0;0;0;0
2025-10-10 23:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.42;37.16;6.33;51.79;0;0;0;0
2025-10-10 23:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;29.01;30.0;5.89;64.25;0;0;0;0
2025-10-11 00:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.26;30.58;5.92;53.94;0;0;0;0
2025-10-11 00:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;30.12;30.0;6.08;75.79;0;0;0;0
2025-10-11 00:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;30.17;30.0;6.07;64.59;0;0;1;0
2025-10-11 00:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;27.35;30.0;5.87;59.09;1;0;0;0
2025-10-11 00:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.28;30.0;6.22;59.4;0;0;0;0
2025-10-11 00:50:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.7;30.0;5.64;76.22;1;0;0;0
2025-10-11 01:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.77;30.0;6.3;57.67;0;0;0;0
2025-10-11 01:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.15;30.0;5.77;84.13;0;0;1;0
2025-10-11 01:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;32.07;30.0;6.49;42.55;0;0;0;1
2025-10-11 01:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;30.96;30.0;5.8;55.17;0;1;0;0
2025-10-11 01:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.08;30.0;6.04;53.63;0;0;0;0
2025-10-11 01:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.43;30.0;6.42;40.9;0;0;0;1
2025-10-11 02:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;34.18;30.0;6.43;69.21;0;0;0;0
2025-10-11 02:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.65;30.0;5.56;73.68;0;0;0;0
2025-10-11 02:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.08;30.0;5.55;67.94;0;0;0;0
2025-10-11 02:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.75;30.6;5.09;54.14;0;1;1;1
2025-10-11 02:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;33.08;30.0;5.69;53.34;0;0;0;0
2025-10-11 02:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.5;30.0;6.01;65.9;1;0;0;0
2025-10-11 03:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;33.37;30.0;6.97;86.25;0;0;1;0
2025-10-11 03:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.44;30.0;6.73;67.59;0;0;0;0
2025-10-11 03:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.09;30.0;6.2;65.63;1;0;1;0
2025-10-11 03:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;33.09;30.0;5.98;58.46;1;0;0;0
2025-10-11 03:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;33.67;30.0;5.96;51.44;0;0;0;0
2025-10-11 03:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;32.33;30.0;6.17;59.84;0;0;0;0
2025-10-11 04:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;34.09;30.0;6.15;62.47;0;0;1;0
2025-10-11 04:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;33.16;30.0;5.79;59.08;1;0;0;0
2025-10-11 04:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.17;30.0;6.22;47.41;1;0;1;1
2025-10-11 04:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.91;30.0;6.33;51.26;0;1;0;0
2025-10-11 04:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;34.94;30.0;6.56;67.87;0;0;1;0
2025-10-11 04:50:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.44;30.0;5.47;53.53;1;0;0;1
2025-10-11 05:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.87;30.0;5.12;70.43;1;1;0;0
2025-10-11 05:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.9;30.0;5.79;45.1;1;0;1;1
2025-10-11 05:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.46;30.0;6.12;42.5;0;0;0;1
2025-10-11 05:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;35.0;30.0;6.28;63.15;1;0;0;0
2025-10-11 05:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.39;30.0;6.18;58.24;1;1;0;0
2025-10-11 05:50:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.63;30.0;6.11;52.81;0;0;0;0
2025-10-11 06:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;32.75;30.0;6.57;68.38;0;0;0;0
2025-10-11 06:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.87;30.0;7.23;59.2;0;0;1;1
2025-10-11 06:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;32.47;30.0;5.3;41.0;0;0;0;1
2025-10-11 06:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;30.7;30.0;6.89;45.84;0;0;0;1
2025-10-11 06:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.71;30.0;5.32;42.16;0;0;0;1
2025-10-11 06:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;34.72;30.0;7.32;41.37;0;1;0;1
2025-10-11 07:00:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;32.89;30.0;5.19;70.94;0;0;1;0
2025-10-11 07:10:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.4;30.0;6.94;66.97;0;0;0;0
2025-10-11 07:20:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.91;34.54;6.3;65.1;0;0;1;0
2025-10-11 07:30:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;33.57;30.0;5.73;69.63;0;0;0;0
2025-10-11 07:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;31.29;30.0;6.5;60.69;0;1;0;0
2025-10-11 07:50:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;34.01;30.0;5.89;38.87;0;0;0;1
2025-10-11 08:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.01;30.0;6.49;63.5;1;1;0;0
2025-10-11 08:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.65;30.0;6.14;81.77;0;1;0;0
2025-10-11 08:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;30.32;30.0;6.18;49.17;1;0;1;1
2025-10-11 08:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.07;30.0;6.24;44.32;0;1;1;1
2025-10-11 08:40:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;27.76;36.92;7.8;26.94;0;0;1;1
2025-10-11 08:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;31.63;30.0;7.26;65.13;1;0;0;0
2025-10-11 09:00:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;28.64;30.0;5.28;45.29;0;0;0;1
2025-10-11 09:10:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;29.9;30.0;6.61;60.82;0;0;0;0
2025-10-11 09:20:00;ESP32_LAR_002;Laranja;Colheita/Frutificacao;29.4;30.98;5.49;65.26;1;0;0;0
2025-10-11 09:30:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;30.86;30.0;5.95;70.2;1;0;0;0
2025-10-11 09:40:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;25.83;32.01;6.03;64.94;0;0;0;0
2025-10-11 09:50:00;ESP32_LAR_001;Laranja;Colheita/Frutificacao;28.97;30.0;5.25;52.51;0;0;0;1
2025-10-11 10:00:00;ESP32_MIL_001;Milho;Plantio;28.6;30.0;5.91;82.26;0;0;0;0
2025-10-11 10:10:00;ESP32_MIL_002;Milho;Plantio;25.09;34.49;6.62;83.91;0;0;0;0
2025-10-11 10:20:00;ESP32_MIL_001;Milho;Plantio;24.71;36.62;5.55;76.03;0;0;1;0
2025-10-11 10:30:00;ESP32_MIL_002;Milho;Plantio;27.4;36.2;6.98;77.22;1;0;0;0
2025-10-11 10:40:00;ESP32_MIL_001;Milho;Plantio;27.85;33.57;5.05;88.82;0;0;1;0
2025-10-11 10:50:00;ESP32_MIL_002;Milho;Plantio;30.87;30.0;5.76;75.94;0;1;0;0
2025-10-11 11:00:00;ESP32_MIL_001;Milho;Plantio;29.05;34.07;6.49;68.78;0;1;0;0
2025-10-11 11:10:00;ESP32_MIL_001;Milho;Plantio;30.62;30.0;6.7;63.79;0;0;0;0
2025-10-11 11:20:00;ESP32_MIL_002;Milho;Plantio;28.68;35.83;6.15;63.27;0;0;0;0
2025-10-11 11:30:00;ESP32_MIL_002;Milho;Plantio;29.95;30.0;6.57;67.37;1;0;0;0
2025-10-11 11:40:00;ESP32_MIL_001;Milho;Plantio;27.93;30.0;5.85;77.78;0;0;1;0
2025-10-11 11:50:00;ESP32_MIL_002;Milho;Plantio;30.68;30.0;6.26;75.46;0;0;1;0
2025-10-11 12:00:00;ESP32_MIL_001;Milho;Plantio;30.32;30.0;6.18;66.15;1;0;0;0
2025-10-11 12:10:00;ESP32_MIL_002;Milho;Plantio;26.78;32.26;5.5;70.24;0;0;0;0
2025-10-11 12:20:00;ESP32_MIL_001;Milho;Plantio;29.11;30.0;6.55;74.11;1;0;0;0
2025-10-11 12:30:00;ESP32_MIL_002;Milho;Plantio;29.56;32.35;6.39;83.03;0;0;1;0
2025-10-11 12:40:00;ESP32_MIL_001;Milho;Plantio;28.33;30.0;6.02;82.45;0;0;0;0
2025-10-11 12:50:00;ESP32_MIL_001;Milho;Plantio;28.87;30.0;5.68;72.46;0;0;0;0
2025-10-11 13:00:00;ESP32_MIL_002;Milho;Plantio;30.79;30.0;6.2;89.56;0;0;1;0
2025-10-11 13:10:00;ESP32_MIL_002;Milho;Plantio;30.99;30.0;6.54;59.79;0;0;1;0
2025-10-11 13:20:00;ESP32_MIL_001;Milho;Plantio;29.49;30.0;5.08;78.04;0;0;1;0
2025-10-11 13:30:00;ESP32_MIL_001;Milho;Plantio;30.4;30.0;6.37;63.83;0;0;0;0
2025-10-11 13:40:00;ESP32_MIL_002;Milho;Plantio;29.93;30.0;5.98;92.97;0;0;1;0
2025-10-11 13:50:00;ESP32_MIL_002;Milho;Plantio;29.66;34.61;6.78;72.19;0;0;0;0
2025-10-11 14:00:00;ESP32_MIL_001;Milho;Plantio;30.63;30.0;6.11;63.59;1;1;0;0
2025-10-11 14:10:00;ESP32_MIL_002;Milho;Plantio;32.49;30.0;6.19;89.15;0;0;0;0
2025-10-11 14:20:00;ESP32_MIL_001;Milho;Plantio;32.52;30.0;5.66;66.69;0;1;0;0
2025-10-11 14:30:00;ESP32_MIL_002;Milho;Plantio;31.54;30.0;5.84;77.34;0;0;0;0
2025-10-11 14:40:00;ESP32_MIL_002;Milho;Plantio;33.58;30.0;5.94;74.15;0;0;0;0
2025-10-11 14:50:00;ESP32_MIL_001;Milho;Plantio;33.13;30.0;6.01;81.73;1;0;0;0
2025-10-11 15:00:00;ESP32_MIL_002;Milho;Plantio;33.34;30.0;6.85;74.94;0;1;0;0
2025-10-11 15:10:00;ESP32_MIL_002;Milho;Plantio;31.42;30.0;5.89;76.75;0;0;0;0
2025-10-11 15:20:00;ESP32_MIL_002;Milho;Plantio;30.87;30.11;7.24;67.77;0;0;0;0
2025-10-11 15:30:00;ESP32_MIL_001;Milho;Plantio;30.38;30.0;6.16;69.01;0;0;0;0
2025-10-11 15:40:00;ESP32_MIL_002;Milho;Plantio;32.54;30.0;7.02;62.73;0;0;0;0
2025-10-11 15:50:00;ESP32_MIL_002;Milho;Plantio;31.07;30.0;5.67;72.19;0;0;1;0
2025-10-11 16:00:00;ESP32_MIL_001;Milho;Plantio;32.86;30.0;6.65;65.3;0;0;0;0
2025-10-11 16:10:00;ESP32_MIL_002;Milho;Plantio;33.63;30.0;6.05;64.51;0;0;0;0
2025-10-11 16:20:00;ESP32_MIL_002;Milho;Plantio;31.14;30.0;6.04;70.84;1;0;0;0
2025-10-11 16:30:00;ESP32_MIL_002;Milho;Plantio;33.31;30.0;6.48;91.32;1;0;1;0
2025-10-11 16:40:00;ESP32_MIL_002;Milho;Plantio;32.76;30.0;6.52;80.94;0;0;0;0
2025-10-11 16:50:00;ESP32_MIL_002;Milho;Plantio;33.91;30.0;6.43;75.26;0;0;1;0
2025-10-11 17:00:00;ESP32_MIL_001;Milho;Plantio;33.61;30.0;6.21;66.56;0;0;0;0
2025-10-11 17:10:00;ESP32_MIL_002;Milho;Plantio;34.46;30.0;6.26;65.87;0;0;1;0
2025-10-11 17:20:00;ESP32_MIL_002;Milho;Plantio;32.79;30.0;7.38;80.31;0;0;0;0
2025-10-11 17:30:00;ESP32_MIL_001;Milho;Plantio;33.15;30.0;6.79;66.64;0;0;0;0
2025-10-11 17:40:00;ESP32_MIL_002;Milho;Plantio;29.64;30.0;6.58;89.64;0;0;0;0
2025-10-11 17:50:00;ESP32_MIL_001;Milho;Plantio;32.12;30.0;5.92;84.62;1;0;0;0
2025-10-11 18:00:00;ESP32_MIL_001;Milho;Plantio;28.21;30.0;5.31;58.68;0;0;1;1
2025-10-11 18:10:00;ESP32_MIL_002;Milho;Plantio;30.26;30.0;6.0;53.94;1;0;1;0
2025-10-11 18:20:00;ESP32_MIL_002;Milho;Plantio;31.66;30.0;6.51;92.95;0;0;0;0
2025-10-11 18:30:00;ESP32_MIL_001;Milho;Plantio;29.26;31.8;6.46;71.34;0;0;0;0
2025-10-11 18:40:00;ESP32_MIL_001;Milho;Plantio;30.77;30.0;6.38;85.15;0;0;0;0
2025-10-11 18:50:00;ESP32_MIL_002;Milho;Plantio;32.59;30.0;6.36;62.2;0;0;0;0
2025-10-11 19:00:00;ESP32_MIL_002;Milho;Plantio;32.19;30.0;6.48;72.96;0;1;0;0
2025-10-11 19:10:00;ESP32_MIL_002;Milho;Plantio;29.18;30.0;5.48;65.73;0;1;1;0
2025-10-11 19:20:00;ESP32_MIL_001;Milho;Plantio;28.07;30.0;6.46;71.62;0;0;1;0
2025-10-11 19:30:00;ESP32_MIL_002;Milho;Plantio;32.61;30.0;5.52;78.15;1;0;1;0
2025-10-11 19:40:00;ESP32_MIL_001;Milho;Plantio;30.86;30.0;6.3;78.47;0;0;0;0
2025-10-11 19:50:00;ESP32_MIL_001;Milho;Plantio;27.69;35.04;6.96;66.87;0;1;0;0
2025-10-11 20:00:00;ESP32_MIL_002;Milho;Plantio;28.03;32.82;6.45;83.33;1;0;0;0
2025-10-11 20:10:00;ESP32_MIL_001;Milho;Plantio;26.77;36.04;5.52;66.48;1;0;0;0
2025-10-11 20:20:00;ESP32_MIL_001;Milho;Plantio;28.06;30.0;6.83;77.9;0;1;0;0
2025-10-11 20:30:00;ESP32_MIL_002;Milho;Plantio;29.4;30.37;7.39;76.93;0;0;0;0
2025-10-11 20:40:00;ESP32_MIL_001;Milho;Plantio;29.99;30.0;6.29;69.59;0;0;0;0
2025-10-11 20:50:00;ESP32_MIL_002;Milho;Plantio;26.4;42.76;6.25;78.89;0;0;0;0
2025-10-11 21:00:00;ESP32_MIL_002;Milho;Plantio;29.3;30.0;6.83;62.32;0;1;1;0
2025-10-11 21:10:00;ESP32_MIL_002;Milho;Plantio;27.7;31.1;5.74;69.2;0;0;0;0
2025-10-11 21:20:00;ESP32_MIL_001;Milho;Plantio;30.34;30.0;5.85;89.3;0;0;1;0
2025-10-11 21:30:00;ESP32_MIL_002;Milho;Plantio;27.21;30.93;5.87;67.6;0;0;0;0
2025-10-11 21:40:00;ESP32_MIL_002;Milho;Plantio;29.05;33.26;6.13;61.87;0;0;0;0
2025-10-11 21:50:00;ESP32_MIL_001;Milho;Plantio;26.44;39.27;5.22;91.62;0;1;0;0
2025-10-11 22:00:00;ESP32_MIL_001;Milho;Plantio;26.35;35.49;6.67;59.97;0;0;1;0
2025-10-11 22:10:00;ESP32_MIL_002;Milho;Plantio;28.17;30.0;5.77;73.76;1;1;0;0
2025-10-11 22:20:00;ESP32_MIL_001;Milho;Plantio;27.33;32.27;6.42;64.59;0;0;0;0
2025-10-11 22:30:00;ESP32_MIL_002;Milho;Plantio;24.37;35.41;6.46;74.74;0;0;0;0
2025-10-11 22:40:00;ESP32_MIL_002;Milho;Plantio;25.57;37.03;5.53;73.12;0;0;0;0
2025-10-11 22:50:00;ESP32_MIL_002;Milho;Plantio;27.64;33.99;6.36;75.61;1;0;1;0
2025-10-11 23:00:00;ESP32_MIL_001;Milho;Plantio;27.21;30.0;5.27;83.62;1;0;0;0
2025-10-11 23:10:00;ESP32_MIL_002;Milho;Plantio;25.89;37.5;6.45;69.85;1;0;0;0
2025-10-11 23:20:00;ESP32_MIL_001;Milho;Plantio;25.66;30.0;5.77;77.38;0;0;1;0
2025-10-11 23:30:00;ESP32_MIL_001;Milho;Plantio;25.86;39.29;6.36;83.44;0;0;0;0
2025-10-11 23:40:00;ESP32_MIL_002;Milho;Plantio;27.12;31.8;5.75;92.94;0;0;0;0
2025-10-11 23:50:00;ESP32_MIL_002;Milho;Plantio;22.44;44.22;7.38;63.88;0;0;0;0
2025-10-12 00:00:00;ESP32_MIL_001;Milho;Plantio;23.91;34.59;5.65;90.21;0;1;0;0
2025-10-12 00:10:00;ESP32_MIL_001;Milho;Plantio;22.95;40.02;6.65;63.14;1;0;0;0
2025-10-12 00:20:00;ESP32_MIL_001;Milho;Plantio;22.65;42.34;6.42;82.19;0;0;1;0
2025-10-12 00:30:00;ESP32_MIL_002;Milho;Plantio;24.44;38.11;6.02;68.74;1;1;1;0
2025-10-12 00:40:00;ESP32_MIL_001;Milho;Plantio;26.06;40.01;5.67;73.86;0;1;0;0
2025-10-12 00:50:00;ESP32_MIL_002;Milho;Plantio;22.71;46.56;6.45;61.22;0;0;0;0
2025-10-12 01:00:00;ESP32_MIL_002;Milho;Plantio;25.82;30.0;5.24;78.41;0;0;1;0
2025-10-12 01:10:00;ESP32_MIL_001;Milho;Plantio;21.89;41.13;5.7;67.84;0;0;1;0
2025-10-12 01:20:00;ESP32_MIL_002;Milho;Plantio;23.17;40.11;5.81;73.6;0;0;0;0
2025-10-12 01:30:00;ESP32_MIL_001;Milho;Plantio;25.94;37.88;6.2;66.18;0;0;0;0
2025-10-12 01:40:00;ESP32_MIL_001;Milho;Plantio;22.0;41.13;6.87;75.75;0;0;0;0
2025-10-12 01:50:00;ESP32_MIL_001;Milho;Plantio;20.12;46.29;5.76;62.59;0;0;0;0
2025-10-12 02:00:00;ESP32_MIL_002;Milho;Plantio;23.97;43.57;6.38;71.22;1;0;1;0
2025-10-12 02:10:00;ESP32_MIL_002;Milho;Plantio;21.53;44.05;6.27;77.98;0;0;0;0
2025-10-12 02:20:00;ESP32_MIL_001;Milho;Plantio;22.3;43.46;6.51;70.3;0;0;0;0
2025-10-12 02:30:00;ESP32_MIL_002;Milho;Plantio;22.96;47.13;5.53;84.61;0;0;1;0
2025-10-12 02:40:00;ESP32_MIL_001;Milho;Plantio;21.92;42.97;5.79;59.85;0;0;0;0
2025-10-12 02:50:00;ESP32_MIL_002;Milho;Plantio;24.16;41.44;5.34;91.34;0;0;0;0
2025-10-12 03:00:00;ESP32_MIL_002;Milho;Plantio;22.46;34.76;5.82;64.11;1;0;0;0
2025-10-12 03:10:00;ESP32_MIL_001;Milho;Plantio;21.98;47.45;6.31;69.23;0;0;0;0
2025-10-12 03:20:00;ESP32_MIL_002;Milho;Plantio;22.85;43.23;5.29;60.56;1;1;0;0
2025-10-12 03:30:00;ESP32_MIL_001;Milho;Plantio;19.69;51.46;5.67;89.4;0;0;0;0
2025-10-12 03:40:00;ESP32_MIL_002;Milho;Plantio;21.56;41.14;6.68;88.39;0;0;0;0
2025-10-12 03:50:00;ESP32_MIL_001;Milho;Plantio;19.54;55.55;6.31;76.63;1;0;0;0
2025-10-12 04:00:00;ESP32_MIL_002;Milho;Plantio;22.98;48.3;6.43;71.69;0;0;1;0
2025-10-12 04:10:00;ESP32_MIL_002;Milho;Plantio;22.53;44.49;5.49;60.71;0;0;1;0
2025-10-12 04:20:00;ESP32_MIL_001;Milho;Plantio;22.51;36.21;6.79;83.7;1;0;1;0
2025-10-12 04:30:00;ESP32_MIL_002;Milho;Plantio;21.36;47.08;6.4;69.63;0;1;0;0
2025-10-12 04:40:00;ESP32_MIL_001;Milho;Plantio;21.67;47.63;6.33;79.15;0;0;1;0
2025-10-12 04:50:00;ESP32_MIL_002;Milho;Plantio;25.15;32.4;6.2;73.04;0;0;1;0
2025-10-12 05:00:00;ESP32_MIL_002;Milho;Plantio;21.66;51.51;5.33;85.93;0;0;0;0
2025-10-12 05:10:00;ESP32_MIL_002;Milho;Plantio;22.14;38.47;6.42;74.64;0;0;0;0
2025-10-12 05:20:00;ESP32_MIL_002;Milho;Plantio;24.62;38.24;5.69;70.71;0;0;1;0
2025-10-12 05:30:00;ESP32_MIL_001;Milho;Plantio;24.26;43.93;5.12;60.03;0;1;0;0
2025-10-12 05:40:00;ESP32_MIL_002;Milho;Plantio;21.56;59.09;7.01;78.3;0;0;1;0
2025-10-12 05:50:00;ESP32_MIL_002;Milho;Plantio;22.68;34.06;6.65;71.34;0;0;0;0
2025-10-12 06:00:00;ESP32_MIL_002;Milho;Plantio;20.36;45.28;6.42;74.52;1;0;1;0
2025-10-12 06:10:00;ESP32_MIL_002;Milho;Plantio;21.07;47.76;5.74;78.73;0;0;0;0
2025-10-12 06:20:00;ESP32_MIL_002;Milho;Plantio;20.85;50.5;5.94;67.46;0;0;0;0
2025-10-12 06:30:00;ESP32_MIL_002;Milho;Plantio;23.52;38.61;7.33;77.98;0;1;1;0
2025-10-12 06:40:00;ESP32_MIL_001;Milho;Plantio;20.94;52.99;6.28;70.95;0;0;1;0
2025-10-12 06:50:00;ESP32_MIL_001;Milho;Plantio;21.38;38.04;6.21;91.0;0;0;1;0
2025-10-12 07:00:00;ESP32_MIL_002;Milho;Plantio;22.61;47.84;5.39;68.83;0;0;0;0
2025-10-12 07:10:00;ESP32_MIL_001;Milho;Plantio;23.27;41.32;6.62;81.26;0;0;0;0
2025-10-12 07:20:00;ESP32_MIL_001;Milho;Plantio;24.13;38.25;5.4;82.3;0;0;1;0
2025-10-12 07:30:00;ESP32_MIL_002;Milho;Plantio;26.14;30.76;6.38;66.95;0;0;0;0
2025-10-12 07:40:00;ESP32_MIL_001;Milho;Plantio;26.27;38.52;6.01;54.9;1;0;0;0
2025-10-12 07:50:00;ESP32_MIL_001;Milho;Plantio;26.49;33.76;6.13;63.66;0;0;0;0
2025-10-12 08:00:00;ESP32_MIL_002;Milho;Plantio;25.0;33.65;5.93;52.07;0;0;0;0
2025-10-12 08:10:00;ESP32_MIL_002;Milho;Plantio;24.67;40.98;5.74;84.43;0;0;0;0
2025-10-12 08:20:00;ESP32_MIL_001;Milho;Plantio;25.66;38.81;6.78;84.49;0;0;0;0
2025-10-12 08:30:00;ESP32_MIL_002;Milho;Plantio;21.87;48.19;6.93;75.48;0;0;0;0
2025-10-12 08:40:00;ESP32_MIL_001;Milho;Plantio;23.78;35.68;6.98;59.0;1;0;0;0
